publicid,eventtype,datetime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p364078,,2017-05-15T17:00:56.730Z,2017-05-15T20:50:46.240Z,176.0104203,-39.08917936,2.118063278,54.921875,M,,NonLinLoc,,automatic,nz3drx,59,59,37,0.1591841579,38.01869276,0.6426184992,0
2017p364076,,2017-05-15T16:59:45.091Z,2017-05-15T17:02:05.045Z,173.3240412,-42.55790834,2.279076858,20.46875,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.2132538652,154.7377151,0.6611963228,0
2017p364055,,2017-05-15T16:48:57.847Z,2017-05-15T16:50:55.193Z,177.7888329,-38.4129278,1.642703495,44.84375,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.2148672431,84.40374664,0.5061424805,0
2017p364025,,2017-05-15T16:32:43.070Z,2017-05-15T20:41:39.683Z,176.7683204,-38.59483329,1.597890818,47.65625,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.1178701054,47.00830986,0.6057446702,0
2017p363951,,2017-05-15T15:53:31.159Z,2017-05-15T20:29:32.174Z,176.6099433,-39.82659632,1.325069839,26.09375,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.2078948638,67.52290279,0.6022607747,0
2017p363875,,2017-05-15T15:12:58.017Z,2017-05-15T15:15:00.469Z,172.167118,-43.60560984,1.914861423,9.921875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.1228480973,72.25129531,0.4075224042,0
2017p363851,,2017-05-15T15:00:17.845Z,2017-05-15T20:13:01.667Z,175.209815,-39.87604763,2.024952483,48.125,M,,NonLinLoc,,automatic,nz3drx,52,52,27,0.2077415753,57.42768477,0.6528268866,0
2017p363803,earthquake,2017-05-15T14:34:15.636Z,2017-05-15T19:13:15.454Z,175.6898346,-38.90309143,1.042897541,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,8,8,6,0.07181125134,220.2152939,0.1369772015,0
2017p363799,,2017-05-15T14:32:32.908Z,2017-05-15T14:34:55.893Z,172.5085776,-41.12178832,2.238516618,10.15625,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.294853351,142.8014672,0.6977288866,0
2017p363728,,2017-05-15T13:54:42.824Z,2017-05-15T14:15:16.441Z,175.702596,-39.10313152,0.2029333918,5.234375,M,,NonLinLoc,,automatic,nz3drx,12,12,1,0.01248670306,72.30694445,0.6511313378,0
2017p363674,,2017-05-15T13:26:01.950Z,2017-05-15T13:28:19.698Z,173.7117661,-41.97008742,1.799702584,15.3125,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.2824406825,136.6321916,0.6174356988,0
2017p363637,,2017-05-15T13:05:55.903Z,2017-05-15T14:11:35.680Z,175.4598039,-40.88902924,1.342071314,19.53125,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.04263556089,78.86608006,1.428850344,0
2017p363582,,2017-05-15T12:38:04.344Z,2017-05-15T13:12:09.213Z,173.7442584,-40.26232712,2.108794463,114.6875,M,,NonLinLoc,,automatic,nz3drx,41,41,15,0.5561795884,127.4035839,1.245452399,0
2017p363577,,2017-05-15T12:34:03.110Z,2017-05-15T13:59:15.408Z,176.5090466,-40.3527095,2.152635001,15.078125,M,,NonLinLoc,,automatic,nz3drx,33,33,19,0.1128884497,145.9137062,0.6009879929,0
2017p363566,,2017-05-15T12:28:05.414Z,2017-05-15T13:44:11.949Z,176.1284566,-38.61519035,2.294728112,99.21875,M,,NonLinLoc,,automatic,nz3drx,84,84,48,0.1000186526,36.47628807,1.135808501,0
2017p363514,,2017-05-15T12:00:16.308Z,2017-05-15T12:02:25.984Z,174.2229654,-41.74646815,1.828685151,17.65625,M,,NonLinLoc,,automatic,nz3drx,19,19,10,0.00796427697,140.3126289,0.440298257,0
2017p363480,,2017-05-15T11:42:13.752Z,2017-05-15T11:43:40.392Z,176.5114084,-40.17028465,0.8454605437,37.34375,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1158593413,73.96830573,0.7733228478,0
2017p363384,,2017-05-15T10:51:30.547Z,2017-05-15T10:53:55.462Z,173.4869086,-40.43817679,2.263374368,119.375,M,,NonLinLoc,,automatic,nz3drx,33,33,12,0.4898369003,132.5949616,1.079653425,0
2017p363282,,2017-05-15T09:56:52.080Z,2017-05-15T09:58:50.836Z,176.5169774,-40.36294663,1.960545625,15.546875,M,,NonLinLoc,,automatic,nz3drx,36,36,20,0.1048541235,155.3059328,0.7027857409,0
2017p363203,,2017-05-15T09:14:46.701Z,2017-05-15T09:16:46.884Z,174.2597865,-41.70667601,1.597071894,5.234375,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.05610831999,148.6004533,0.5877882569,0
2017p363191,,2017-05-15T09:08:33.994Z,2017-05-15T09:10:14.705Z,172.4970147,-43.61334141,1.839110765,9.921875,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1479963629,97.12558813,0.5795047946,0
2017p363102,earthquake,2017-05-15T08:20:55.066Z,2017-05-15T19:14:06.298Z,175.689682,-39.44516373,1.073486044,16.84946442,M,,LOCSAT,confirmed,manual,iasp91,19,19,12,0.06216565147,201.4279327,0.2656147962,0
2017p363087,,2017-05-15T08:12:50.810Z,2017-05-15T08:15:13.889Z,176.3860745,-39.99901591,2.406783606,23.046875,M,,NonLinLoc,,automatic,nz3drx,57,57,37,0.07735629578,51.01352715,0.6878874625,0
2017p363081,,2017-05-15T08:09:42.060Z,2017-05-15T08:12:01.865Z,174.2387364,-41.72357496,1.396931369,12.03125,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.03302232214,169.7282823,0.436114556,0
2017p363046,,2017-05-15T07:51:22.054Z,2017-05-15T07:53:03.789Z,174.2927228,-39.1510298,1.288876278,5.9375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.07721904532,119.1566169,0.6114496001,0
2017p363002,,2017-05-15T07:27:55.163Z,2017-05-15T07:30:09.408Z,173.5714898,-42.30474808,2.255045704,26.09375,M,,NonLinLoc,,automatic,nz3drx,18,18,10,0.1139458372,143.4369698,0.640712816,0
2017p362993,,2017-05-15T07:22:58.431Z,2017-05-15T07:24:38.404Z,174.0981993,-41.71277642,1.094916871,14.84375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.09388886644,97.14133753,0.7223320217,0
2017p362962,earthquake,2017-05-15T07:06:09.286Z,2017-05-15T19:15:16.837Z,175.4512482,-39.15749741,0.3878679046,18.47546005,M,,LOCSAT,confirmed,manual,iasp91,9,9,6,0.08701588959,141.3305969,0.03388241431,0
2017p362944,,2017-05-15T06:57:07.533Z,2017-05-15T06:58:28.510Z,175.7945622,-39.81365829,1.396652038,6.875,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.4055483316,289.9760566,1.934650941,0
2017p362945,,2017-05-15T06:56:51.762Z,2017-05-15T07:00:49.907Z,167.0572782,-45.02898256,3.259812152,30.3125,M,,NonLinLoc,,automatic,nz3drx,28,28,12,0.4483713505,213.6568225,1.019569488,0
2017p362927,,2017-05-15T06:47:55.364Z,2017-05-15T06:50:15.772Z,175.6980691,-37.65160398,2.072514963,7.34375,M,,NonLinLoc,,automatic,nz3drx,27,27,15,0.1770291457,62.72419631,0.8950009821,0
2017p362925,,2017-05-15T06:46:36.022Z,2017-05-15T06:48:06.875Z,177.5205023,-39.11604703,1.924835022,24.6875,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.1539586192,120.5817653,0.3291422231,0
2017p362917,earthquake,2017-05-15T06:42:20.482Z,2017-05-15T17:57:56.033Z,172.6775208,-43.51830292,1.539212644,4.018445969,M,,LOCSAT,confirmed,manual,iasp91,14,8,1,0.188504681,129.121212,0.344813852,0
2017p362794,other,2017-05-15T05:37:35.145Z,2017-05-15T19:21:33.110Z,175.6131741,-39.29631585,0.3414671239,21.40625,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.02293514247,89.21147897,0.8996257467,0
2017p362731,,2017-05-15T05:03:14.211Z,2017-05-15T05:05:17.518Z,177.5129385,-39.07166844,1.942421832,20.703125,M,,NonLinLoc,,automatic,nz3drx,15,15,8,0.135558054,142.3818556,0.1908238025,0
2017p362713,,2017-05-15T04:53:51.868Z,2017-05-15T04:56:33.045Z,167.6907985,-45.10019826,3.073517886,88.4375,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.4156073303,154.1957412,0.7584865788,0
2017p362699,,2017-05-15T04:46:23.790Z,2017-05-15T04:48:23.516Z,171.8662921,-42.68264796,1.908612888,10.15625,M,,NonLinLoc,,automatic,nz3drx,17,17,5,0.3124185842,94.09495537,0.9230504619,0
2017p362549,earthquake,2017-05-15T03:26:19.925Z,2017-05-15T05:24:41.956Z,175.2074738,-39.28779602,1.127389079,24.8300972,M,,LOCSAT,confirmed,manual,iasp91,13,13,7,0.1078036353,284.2004433,0.1056054492,0
2017p362526,,2017-05-15T03:14:10.361Z,2017-05-15T03:17:21.336Z,173.9826626,-41.90292732,2.586175513,20.46875,M,,NonLinLoc,,automatic,nz3drx,40,40,20,0.2017577439,137.6973161,1.348165619,0
2017p362516,,2017-05-15T03:08:42.080Z,2017-05-15T03:10:51.964Z,173.6287297,-42.21963882,1.78231056,27.03125,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.2076617921,172.8896913,0.5970316357,0
2017p362475,earthquake,2017-05-15T02:46:58.070Z,2017-05-15T05:25:01.933Z,175.6781769,-38.89332962,1.030714217,0,M,,LOCSAT,confirmed,manual,iasp91,10,10,7,0.07810376585,232.7126846,0.05135886813,0
2017p362466,,2017-05-15T02:42:34.453Z,2017-05-15T02:46:05.959Z,174.5341547,-39.6371385,3.660169823,102.96875,M,,NonLinLoc,,automatic,nz3drx,128,128,91,0.202343608,61.69554625,1.03827349,0
2017p362428,,2017-05-15T02:21:58.146Z,2017-05-15T02:24:10.579Z,174.9708236,-39.15168889,1.353866338,13.4375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1664894086,157.184287,1.95578967,0
2017p362326,,2017-05-15T01:27:20.247Z,2017-05-15T01:30:33.232Z,176.4982891,-40.34072102,2.021589784,12.734375,M,,NonLinLoc,,automatic,nz3drx,23,23,12,0.1228325721,134.6716586,0.3994686903,0
2017p362300,,2017-05-15T01:13:58.532Z,2017-05-15T01:16:01.134Z,177.5343777,-39.09564539,2.353070573,24.921875,M,,NonLinLoc,,automatic,nz3drx,32,32,18,0.1326042841,109.3743696,0.7686500418,0
2017p362236,,2017-05-15T00:39:35.115Z,2017-05-15T04:45:51.337Z,177.1154855,-37.86398302,3.40521816,118.4375,M,,NonLinLoc,,automatic,nz3drx,111,111,73,0.110844503,110.7254031,2.022619563,0
2017p362190,earthquake,2017-05-15T00:15:18.655Z,2017-05-15T05:26:22.488Z,176.7298279,-38.09105301,2.003321971,2.331881046,M,,LOCSAT,confirmed,manual,iasp91,14,14,7,0.01712839305,99.9695282,0.2019569424,0
2017p362144,,2017-05-14T23:50:33.464Z,2017-05-14T23:52:26.600Z,174.3844006,-41.61524849,1.335007642,11.328125,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.1872239295,132.3969112,0.3079892831,0
2017p362136,,2017-05-14T23:46:19.074Z,2017-05-14T23:48:29.571Z,174.2664331,-41.66182815,1.574452484,5.234375,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.09761460228,121.455631,0.5276032573,0
2017p362131,earthquake,2017-05-14T23:43:50.740Z,2017-05-15T05:26:57.316Z,175.4009247,-39.35369873,0.8465688415,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,17,8,0.06208312139,206.8067474,0.8534652194,0
2017p362074,,2017-05-14T23:13:34.091Z,2017-05-14T23:15:38.360Z,177.9043843,-38.88621567,2.081388661,20.46875,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.2069354781,149.8450069,0.6789032568,0
2017p362068,,2017-05-14T23:10:18.660Z,2017-05-14T23:12:07.762Z,171.5309665,-43.50395369,2.148415054,8.984375,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.0388721947,114.2922857,0.5786722076,0
2017p362013,,2017-05-14T22:40:56.437Z,2017-05-14T22:43:00.148Z,174.2399801,-41.69441659,1.573665885,5.234375,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.05978443735,118.9541235,0.5879896347,0
2017p361952,,2017-05-14T22:08:22.100Z,2017-05-14T22:10:28.942Z,174.7209523,-41.11058716,1.618241948,28.90625,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.288664266,101.7743316,0.2988978203,0
2017p361881,,2017-05-14T21:30:26.838Z,2017-05-14T21:32:42.697Z,173.6182913,-42.2460347,2.243008897,21.40625,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.1801341478,158.1322779,0.5383501332,0
2017p361874,,2017-05-14T21:26:37.870Z,2017-05-14T21:50:01.911Z,170.881027,-43.17292992,2.787381691,5.234375,M,,NonLinLoc,,automatic,nz3drx,29,29,17,0.1448334655,72.60219482,1.249697043,0
2017p361848,,2017-05-14T21:12:54.960Z,2017-05-14T21:15:35.324Z,174.9000159,-40.21027258,2.142077879,34.0625,M,,NonLinLoc,,automatic,nz3drx,25,25,12,0.4599379937,128.5087705,0.7252991513,0
2017p361842,,2017-05-14T21:09:48.045Z,2017-05-14T21:12:05.987Z,177.0006438,-36.84388985,2.589390011,46.25,M,,NonLinLoc,,automatic,nz3drx,13,13,6,1.025691771,226.2106099,1.349145666,0
2017p361817,,2017-05-14T20:56:14.170Z,2017-05-14T21:39:10.228Z,173.0233659,-42.04175584,3.126584327,75.78125,M,,NonLinLoc,,automatic,nz3drx,55,55,31,0.2911793722,60.26813982,0.767158401,0
2017p361805,,2017-05-14T20:50:11.678Z,2017-05-14T20:52:22.815Z,174.2320187,-41.43643249,1.724772787,34.53125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.2166395967,123.924738,0.1799098908,0
2017p361682,,2017-05-14T19:44:29.367Z,2017-05-14T19:46:48.819Z,177.3005891,-39.47089148,2.365726823,23.28125,M,,NonLinLoc,,automatic,nz3drx,28,28,17,0.2617600955,166.9054303,0.4793678493,0
2017p361677,,2017-05-14T19:41:57.842Z,2017-05-14T19:44:53.386Z,173.5542543,-42.17908694,2.594224103,17.1875,M,,NonLinLoc,,automatic,nz3drx,21,21,10,0.2372122564,133.9689113,0.7135584482,0
2017p361658,,2017-05-14T19:31:54.505Z,2017-05-14T19:33:31.299Z,175.6523766,-39.46090322,1.178224273,15.78125,M,,NonLinLoc,,automatic,nz3drx,20,20,7,0.09502054927,162.2567405,1.767737086,0
2017p361629,,2017-05-14T19:16:23.142Z,2017-05-14T19:18:42.782Z,173.7191552,-42.00200828,2.117840229,13.90625,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.3093421887,142.3400529,0.6235974837,0
2017p361589,,2017-05-14T18:54:38.964Z,2017-05-14T18:56:53.702Z,173.6584125,-42.15041737,2.047466551,19.53125,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.2804307372,152.510206,0.4594031841,0
2017p361551,,2017-05-14T18:34:46.185Z,2017-05-14T18:36:56.904Z,174.032536,-41.90105027,1.835081829,18.59375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.203493181,171.0848642,0.4432152909,0
2017p361512,,2017-05-14T18:13:43.687Z,2017-05-14T18:15:51.784Z,178.4116126,-38.15229841,2.310015003,18.59375,M,,NonLinLoc,,automatic,nz3drx,14,14,9,0.1412355634,213.1562643,0.5417779876,0
2017p361487,,2017-05-14T18:00:41.472Z,2017-05-14T18:02:37.348Z,176.5082541,-39.23519457,1.932575866,63.125,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.06851149883,170.5558071,1.941445118,0
2017p361457,,2017-05-14T17:44:45.704Z,2017-05-14T17:47:17.163Z,174.207757,-41.68262644,2.147989268,15.78125,M,,NonLinLoc,,automatic,nz3drx,31,31,15,0.06816081248,94.98646001,0.8129826958,0
2017p361455,,2017-05-14T17:43:57.073Z,2017-05-14T17:46:00.380Z,177.956322,-37.74346124,1.690022767,35.9375,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.138253632,203.4050583,0.6142283804,0
2017p361360,,2017-05-14T16:53:06.040Z,2017-05-14T16:55:03.898Z,171.9116546,-42.94198676,2.005800666,9.921875,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.305978449,83.90414297,0.3469522676,0
2017p361309,,2017-05-14T16:25:51.698Z,2017-05-14T16:28:09.381Z,174.1421458,-41.76995631,2.305685512,17.421875,M,,NonLinLoc,,automatic,nz3drx,29,29,13,0.05718991113,138.0108599,0.9999411577,0
2017p361296,,2017-05-14T16:20:03.190Z,2017-05-14T16:22:21.610Z,176.2758134,-39.18478267,1.896797554,52.8125,M,,NonLinLoc,,automatic,nz3drx,27,27,10,0.1691005742,142.4468376,1.123679962,0
2017p361297,,2017-05-14T16:19:41.200Z,2017-05-14T16:21:53.269Z,177.7911609,-37.63838053,2.028589228,54.6875,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.1183550471,181.6510742,0.9146951825,0
2017p361265,,2017-05-14T16:02:29.581Z,2017-05-14T16:04:42.539Z,174.0022732,-41.93687046,2.013264271,31.71875,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.2455153237,159.2876362,0.8188249514,0
2017p361215,,2017-05-14T15:35:28.576Z,2017-05-14T15:37:42.358Z,174.1620041,-41.67878019,1.629943951,12.734375,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.08124217943,89.34970713,0.6341506397,0
2017p361127,,2017-05-14T14:48:55.734Z,2017-05-14T14:52:17.609Z,175.9617907,-38.42835784,2.383536417,165.3125,M,,NonLinLoc,,automatic,nz3drx,72,72,28,0.3437514989,70.05348473,1.645013482,0
2017p361106,,2017-05-14T14:37:31.341Z,2017-05-14T14:39:34.917Z,177.6307502,-37.85330167,1.630257412,45.3125,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.1159701563,150.8849666,0.9760319171,0
2017p361085,,2017-05-14T14:26:16.809Z,2017-05-14T14:28:46.498Z,176.2887096,-38.1450476,2.31191342,133.4375,M,,NonLinLoc,,automatic,nz3drx,55,55,25,0.07572713017,52.65214705,1.258262585,0
2017p361068,,2017-05-14T14:17:54.798Z,2017-05-14T14:20:09.177Z,177.1856023,-37.74951706,2.249486742,81.875,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.434849029,204.5378824,1.324354886,0
2017p361056,,2017-05-14T14:10:37.709Z,2017-05-14T14:12:39.693Z,172.7436617,-42.68966437,2.000322583,17.1875,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.3505670885,77.40125248,0.5658519063,0
2017p360933,,2017-05-14T13:05:09.393Z,2017-05-14T13:08:33.331Z,174.2031751,-41.83764427,2.649721868,17.1875,M,,NonLinLoc,,automatic,nz3drx,47,47,24,0.2710003509,140.1557169,1.818069748,0
2017p360850,,2017-05-14T12:20:56.926Z,2017-05-14T12:23:10.023Z,173.5524126,-42.50111108,2.324367081,16.71875,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.08560611675,183.3527265,1.043945625,0
2017p360675,,2017-05-14T10:47:59.819Z,2017-05-14T10:49:43.345Z,174.2569565,-41.70492467,1.374693687,14.140625,M,,NonLinLoc,,automatic,nz3drx,15,15,3,0.05625373114,135.7037823,0.44434713,0
2017p360663,,2017-05-14T10:41:25.277Z,2017-05-14T10:43:59.301Z,173.7497592,-42.16309296,2.240630841,29.84375,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.2980525896,154.6451007,0.8483898133,0
2017p360624,,2017-05-14T10:20:39.653Z,2017-05-14T10:21:41.961Z,175.3538091,-39.13418095,0.7784392071,5.234375,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.0910213962,185.3786434,0.3246580631,0
2017p360605,,2017-05-14T10:10:43.885Z,2017-05-14T10:12:58.824Z,175.5976973,-39.37254268,1.048105109,5.46875,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.08060660035,166.9177598,0.7623776501,0
2017p360588,,2017-05-14T10:01:19.859Z,2017-05-14T10:03:41.025Z,174.2313234,-41.77340591,1.885480084,19.53125,M,,NonLinLoc,,automatic,nz3drx,23,23,7,0.02596211827,141.5415755,0.6004606808,0
2017p360566,earthquake,2017-05-14T09:49:51.676Z,2017-05-15T05:29:49.808Z,175.3390045,-39.12644577,0.7446822734,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,12,6,0.09469478577,236.2625732,0.1509764653,0
2017p360547,,2017-05-14T09:39:32.117Z,2017-05-14T09:41:03.873Z,172.3798058,-43.57493752,1.333815273,9.921875,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.2297183806,91.83989208,0.5233380579,0
2017p360526,,2017-05-14T09:28:40.283Z,2017-05-14T09:32:00.812Z,173.7638446,-42.07339725,2.606468548,26.09375,M,,NonLinLoc,,automatic,nz3drx,40,40,18,0.3671538746,133.517799,1.09211002,0
2017p360473,,2017-05-14T09:00:06.171Z,2017-05-14T09:02:00.605Z,173.5663813,-42.18110923,2.09624998,20.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.2358518483,139.9768568,0.6364584029,0
2017p360470,,2017-05-14T08:58:30.217Z,2017-05-14T09:00:57.597Z,178.0598162,-38.01984423,1.828543384,35.9375,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.1554458872,118.7566073,0.5093042787,0
2017p360464,earthquake,2017-05-14T08:55:42.677Z,2017-05-15T05:30:19.086Z,175.6859894,-38.89321899,1.264587727,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,12,9,0.07236548513,229.723526,0.0762917126,0
2017p360459,,2017-05-14T08:52:50.797Z,2017-05-14T08:55:41.563Z,167.7350977,-45.08134965,2.714092721,67.8125,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.4062023938,150.2062067,0.6832005893,0
2017p360442,,2017-05-14T08:43:55.415Z,2017-05-14T08:46:10.499Z,167.7239209,-45.07434426,2.624037289,86.5625,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.4162616955,152.7137973,0.8554693118,0
2017p360435,earthquake,2017-05-14T08:39:50.805Z,2017-05-15T05:30:45.189Z,175.3154297,-39.11859894,1.597036972,10.67974854,M,,LOCSAT,confirmed,manual,iasp91,21,21,14,0.1063799337,145.8054581,0.1851437748,0
2017p360423,earthquake,2017-05-14T08:33:49.437Z,2017-05-15T05:31:28.594Z,175.7049561,-38.96721649,0.6522515527,14.71163368,M,,LOCSAT,confirmed,manual,iasp91,8,8,3,0.01100219227,161.7708321,0.08731434597,0
2017p360401,,2017-05-14T08:21:40.700Z,2017-05-14T08:36:00.426Z,176.8806853,-40.04805909,2.60361619,45.78125,M,,NonLinLoc,,automatic,nz3drx,58,58,32,0.020752565,191.3024672,0.9567199165,0
2017p360390,,2017-05-14T08:16:15.274Z,2017-05-14T08:19:48.313Z,166.7612673,-45.87798579,2.85163565,5.9375,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.2917146434,204.0481199,1.425828575,0
2017p360317,,2017-05-14T07:36:54.397Z,2017-05-14T07:39:16.258Z,175.4888565,-38.63056432,2.172502667,111.875,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.366325787,198.5345292,1.817260686,0
2017p360309,earthquake,2017-05-14T07:32:55.655Z,2017-05-14T20:24:37.182Z,176.7608663,-38.20004871,1.718357383,9.1015625,M,,NonLinLoc,confirmed,manual,nz3drx,27,22,13,0.09271619806,59.87206835,0.3065631227,0
2017p360265,,2017-05-14T07:09:42.093Z,2017-05-14T07:12:43.862Z,166.8930866,-45.56015146,2.62613398,13.4375,M,,NonLinLoc,,automatic,nz3drx,16,16,4,0.1986693645,207.6473483,1.14100596,0
2017p360257,,2017-05-14T07:05:16.360Z,2017-05-14T07:10:38.388Z,173.7879716,-40.21357993,2.260132884,121.25,M,,NonLinLoc,,automatic,nz3drx,36,36,12,0.5973726546,126.8867532,1.200725554,0
2017p360231,earthquake,2017-05-14T06:51:30.735Z,2017-05-15T05:31:52.827Z,175.2901459,-39.11723328,1.407284879,12.88778877,M,,LOCSAT,confirmed,manual,iasp91,18,18,11,0.123778902,147.6161461,0.1502473067,0
2017p360209,,2017-05-14T06:39:52.923Z,2017-05-14T06:45:24.628Z,175.9993543,-38.75792923,1.946151193,77.65625,M,,NonLinLoc,,automatic,nz3drx,40,40,15,0.3315551962,96.45977309,1.02320875,0
2017p360077,earthquake,2017-05-14T05:29:21.867Z,2017-05-15T05:32:17.249Z,175.181839,-39.08073425,1.067874018,0,M,,LOCSAT,confirmed,manual,iasp91,11,11,6,0.1994161755,298.7839508,1.127803351,0
2017p360010,,2017-05-14T04:53:25.214Z,2017-05-14T04:54:27.673Z,175.7081532,-38.91323202,1.057754136,7.578125,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.06460048491,143.1146128,0.2262794663,0
2017p359871,,2017-05-14T03:39:37.206Z,2017-05-14T03:41:32.443Z,173.7239301,-42.16901458,2.176289372,25.15625,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.2831748059,163.1809081,0.5016223175,0
2017p359805,,2017-05-14T03:04:28.212Z,2017-05-14T03:06:58.216Z,167.5957388,-45.01721746,2.311251522,35.9375,M,,NonLinLoc,,automatic,nz3drx,12,12,2,0.4025300091,179.8058603,1.244264205,0
2017p359737,,2017-05-14T02:27:56.256Z,2017-05-14T02:29:26.886Z,175.0212801,-41.40215682,2.102851166,24.921875,M,,NonLinLoc,,automatic,nz3drx,21,21,13,0.171066978,105.6401476,0.2068750784,0
2017p359734,earthquake,2017-05-14T02:26:29.627Z,2017-05-14T20:35:08.911Z,175.9085405,-38.50424111,1.55101791,9.921875,M,,NonLinLoc,confirmed,manual,nz3drx,12,7,6,0.06816554064,182.8326672,0.2820615107,0
2017p359704,,2017-05-14T02:10:47.773Z,2017-05-14T02:13:04.859Z,175.0148091,-39.44738976,2.386287396,24.921875,M,,NonLinLoc,,automatic,nz3drx,54,54,34,0.3031880802,36.79354639,0.4358919458,0
2017p359696,,2017-05-14T02:06:40.763Z,2017-05-14T02:08:34.316Z,176.937983,-36.78192519,2.555056062,70.625,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.9741486612,229.6233899,1.447556674,0
2017p359691,,2017-05-14T02:03:35.353Z,2017-05-14T02:05:55.213Z,175.3423216,-40.15351438,2.158301434,23.75,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.534857596,282.7344372,1.478494155,0
2017p359690,,2017-05-14T02:03:08.210Z,2017-05-14T02:05:51.798Z,176.5183617,-38.82549701,2.282161122,5.9375,M,,NonLinLoc,,automatic,nz3drx,13,13,9,0.2516094671,213.5512986,1.652501062,0
2017p359689,,2017-05-14T02:02:21.242Z,2017-05-14T02:04:24.789Z,176.1439219,-40.62598093,1.639975994,20.46875,M,,NonLinLoc,,automatic,nz3drx,18,18,10,0.09358111446,77.08678032,0.557479486,0
2017p359612,,2017-05-14T01:21:37.281Z,2017-05-14T01:23:37.732Z,175.7213345,-39.41047731,1.154900118,15.546875,M,,NonLinLoc,,automatic,nz3drx,20,20,12,0.02460035675,185.6616711,0.2376823048,0
